"SPECTROID","PKGPAPERCODE","PKGPAPERREV","FILMCODE","TARGETTYPE","SIDE","UNITNUM","INKCODE","PAPERCODE","DOTGAINCODE","REGUSER","REGDATE"
"37356","20180822017","0","HG-180810 1","PAPER","0","-1",\N,"1063002035005800730",\N,"00030201","2020-07-17 15:38:02.115"
"37357","20180822017","0","HG-180810 1","INK","0","1","020220013",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37358","20180822017","0","HG-180810 1","INK","0","2","020220015",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37359","20180822017","0","HG-180810 1","INK","0","3","020220009",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37360","20180822017","0","HG-180810 1","INK","0","4","020220014",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37361","20180822017","0","HG-180810 1","INK","0","5","020220016",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37362","20180822017","0","HG-180810 1","INK","0","6","P2945F",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37363","20180822017","0","HG-180810 1","INK","0","7","P305D",\N,\N,"00030201","2020-07-17 15:38:02.115"
"37364","20190430006","0","DJ-190418 1C","PAPER","0","-1",\N,"1042005014004950605",\N,"00030201","2020-07-17 15:40:42.863"
"37365","20190430006","0","DJ-190418 1C","INK","0","1","DS9224",\N,"7766","00030201","2020-07-17 15:40:42.863"
"37366","20190430006","0","DJ-190418 1C","INK","0","3","020220009",\N,"7767","00030201","2020-07-17 15:40:42.863"
"37367","20190430006","0","DJ-190418 1C","INK","0","7","DS211",\N,"7768","00030201","2020-07-17 15:40:42.863"
"37377","20190425019","0","DJ-190418 2A","PAPER","0","-1",\N,"1013048012003900535",\N,"00030201","2020-07-17 15:42:21.475"
"37378","20190425019","0","DJ-190418 2A","INK","0","6","P4655",\N,"7769","00030201","2020-07-17 15:42:21.475"
"37379","20190425019","0","DJ-190418 2A","INK","0","7","DS9224",\N,"7770","00030201","2020-07-17 15:42:21.475"
"37386","20200102001","0","HG-191129 1","PAPER","0","-1",\N,"1063002035005650800",\N,"00030201","2020-07-17 15:43:14.785"
"37387","20200102001","0","HG-191129 1","INK","0","3","020220009",\N,"7771","00030201","2020-07-17 15:43:14.785"
"37388","20200102001","0","HG-191129 1","INK","0","4","020220015",\N,"7772","00030201","2020-07-17 15:43:14.785"
"37389","20200102001","0","HG-191129 1","INK","0","5","020220014",\N,"7773","00030201","2020-07-17 15:43:14.785"
"37390","20200102001","0","HG-191129 1","INK","0","6","020220016",\N,"7774","00030201","2020-07-17 15:43:14.785"
"37391","20200102001","0","HG-191129 1","INK","0","7","P2766B",\N,"7775","00030201","2020-07-17 15:43:14.785"
"37392","20200102001","0","HG-191129 1","INK","0","8","P2141",\N,"7776","00030201","2020-07-17 15:43:14.785"
"37411","20200102001","0","HG-191129 1","PAPER","0","-1",\N,"1063002035005650800",\N,"00030201","2020-07-17 15:44:11.423"
"37412","20200102001","0","HG-191129 1","INK","0","2","020220013",\N,"7777","00030201","2020-07-17 15:44:11.423"
"37416","20200331007","0","DJ-190418 1A","PAPER","0","-1",\N,"1044048025005450445",\N,"00030201","2020-07-17 15:45:04.298"
"37417","20200331007","0","DJ-190418 1A","INK","0","1","P201B",\N,"7778","00030201","2020-07-17 15:45:04.298"
"37418","20200331007","0","DJ-190418 1A","INK","0","3","020220009",\N,"7779","00030201","2020-07-17 15:45:04.298"
"37419","20200331007","0","DJ-190418 1A","INK","0","4","020220015",\N,"7780","00030201","2020-07-17 15:45:04.298"
"37420","20200331007","0","DJ-190418 1A","INK","0","5","020220014",\N,"7781","00030201","2020-07-17 15:45:04.298"
"37421","20200331007","0","DJ-190418 1A","INK","0","6","020220016",\N,"7782","00030201","2020-07-17 15:45:04.298"
"37422","20200331007","0","DJ-190418 1A","INK","0","7","P4655",\N,"7783","00030201","2020-07-17 15:45:04.298"
"37423","20200331007","0","DJ-190418 1A","INK","0","8","DS9224A",\N,"7784","00030201","2020-07-17 15:45:04.298"
"37445","20181207005","0","DJ-181203 2D","PAPER","0","-1",\N,"1016014040004500760",\N,"00030201","2020-07-17 15:46:09.937"
"37446","20181207005","0","DJ-181203 2D","INK","0","5","DS438",\N,"7785","00030201","2020-07-17 15:46:09.937"
"37450","20190313011","0","DJ-190228 1C","PAPER","0","-1",\N,"1042002014004500575",\N,"00030201","2020-07-17 15:47:53.811"
"37451","20190313011","0","DJ-190228 1C","INK","0","1","020220013",\N,"7786","00030201","2020-07-17 15:47:53.811"
"37452","20190313011","0","DJ-190228 1C","INK","0","4","P7506",\N,"7787","00030201","2020-07-17 15:47:53.811"
"37453","20190313011","0","DJ-190228 1C","INK","0","7","P4J",\N,"7788","00030201","2020-07-17 15:47:53.811"
"37463","20190313013","0","DJ-190228 4","PAPER","0","-1",\N,"1062001035003640545",\N,"00030201","2020-07-17 15:50:41.104"
"37464","20190313013","0","DJ-190228 4","INK","0","2","020220015",\N,"7789","00030201","2020-07-17 15:50:41.104"
"37465","20190313013","0","DJ-190228 4","INK","0","3","020220014",\N,"7790","00030201","2020-07-17 15:50:41.104"
"37466","20190313013","0","DJ-190228 4","INK","0","4","무광골드",\N,"7791","00030201","2020-07-17 15:50:41.104"
"37467","20190313013","0","DJ-190228 4","INK","0","5","리치골드",\N,"7792","00030201","2020-07-17 15:50:41.104"
"37468","20190313013","0","DJ-190228 4","INK","0","6","P187M",\N,"7793","00030201","2020-07-17 15:50:41.104"
"37469","20190313013","0","DJ-190228 4","INK","0","7","P4J",\N,"7794","00030201","2020-07-17 15:50:41.104"
"37488","20190313013","0","DJ-190228 4","PAPER","1","-1",\N,"1062001035003640545",\N,"00030201","2020-07-17 15:52:31.303"
"37489","20190313013","0","DJ-190228 4","INK","1","9","P4J",\N,"7795","00030201","2020-07-17 15:52:31.303"
"37493","20190123006","0","IN-190508 1B","PAPER","0","-1",\N,"1042005014004400535",\N,"00030201","2020-07-17 16:13:26.308"
"37494","20190123006","0","IN-190508 1B","INK","0","1","P7508C",\N,"7796","00030201","2020-07-17 16:13:26.308"
"37495","20190123006","0","IN-190508 1B","INK","0","3","020220009",\N,"7797","00030201","2020-07-17 16:13:26.308"
"37496","20190123006","0","IN-190508 1B","INK","0","5","020220014",\N,"7798","00030201","2020-07-17 16:13:26.308"
"37497","20190123006","0","IN-190508 1B","INK","0","6","020220016",\N,"7799","00030201","2020-07-17 16:13:26.308"
"37498","20190123006","0","IN-190508 1B","INK","0","7","P2695",\N,"7800","00030201","2020-07-17 16:13:26.308"
"37514","20181207006","0","DJ-181203 2C","PAPER","0","-1",\N,"1042005014004350545",\N,"00030201","2020-07-17 16:14:53.029"
"37515","20181207006","0","DJ-181203 2C","INK","0","1","P7506",\N,"7801","00030201","2020-07-17 16:14:53.029"
"37516","20181207006","0","DJ-181203 2C","INK","0","7","DS438",\N,"7802","00030201","2020-07-17 16:14:53.029"
"37523","20190313008","0","DJ-190228 1B","PAPER","0","-1",\N,"1013001022004600575",\N,"00030201","2020-07-17 16:15:49.865"
"37524","20190313008","0","DJ-190228 1B","INK","0","7","P4J",\N,"7803","00030201","2020-07-17 16:15:49.865"
"37528","20181213013","0","DJ-181203 2B","PAPER","0","-1",\N,"1062001024004900710",\N,"00030201","2020-07-17 16:16:42.058"
"37529","20181213013","0","DJ-181203 2B","INK","0","7","P187L",\N,"7804","00030201","2020-07-17 16:16:42.058"
"37533","20190211007","0","IN-190508 1A","PAPER","0","-1",\N,"1044047025004350788",\N,"00030201","2020-07-17 16:20:16.74"
"37534","20190211007","0","IN-190508 1A","INK","0","1","P7508C",\N,\N,"00030201","2020-07-17 16:20:16.74"
"37535","20190211007","0","IN-190508 1A","INK","0","2","P872J",\N,"7805","00030201","2020-07-17 16:20:16.74"
"37536","20190211007","0","IN-190508 1A","INK","0","3","020220009",\N,"7806","00030201","2020-07-17 16:20:16.74"
"37537","20190211007","0","IN-190508 1A","INK","0","4","020220015",\N,"7807","00030201","2020-07-17 16:20:16.74"
"37538","20190211007","0","IN-190508 1A","INK","0","5","020220014",\N,"7808","00030201","2020-07-17 16:20:16.74"
"37539","20190211007","0","IN-190508 1A","INK","0","6","020220016",\N,"7809","00030201","2020-07-17 16:20:16.74"
"37540","20190211007","0","IN-190508 1A","INK","0","7","P2695",\N,"7810","00030201","2020-07-17 16:20:16.74"
"37559","20190131006","0","IN-190104 2B","PAPER","0","-1",\N,"1062001024004500670",\N,"00030201","2020-07-17 16:21:10.348"
"37560","20190131006","0","IN-190104 2B","INK","0","6","P2452",\N,"7811","00030201","2020-07-17 16:21:10.348"
"37564","20190313010","0","DJ-190228 1A","PAPER","0","-1",\N,"1042002014005450364",\N,"00030201","2020-07-17 16:24:09.823"
"37565","20190313010","0","DJ-190228 1A","INK","0","1","020220013",\N,"7812","00030201","2020-07-17 16:24:09.823"
"37566","20190313010","0","DJ-190228 1A","INK","0","2","020220015",\N,"7813","00030201","2020-07-17 16:24:09.823"
"37567","20190313010","0","DJ-190228 1A","INK","0","3","020220014",\N,"7814","00030201","2020-07-17 16:24:09.823"
"37568","20190313010","0","DJ-190228 1A","INK","0","4","무광골드",\N,"7815","00030201","2020-07-17 16:24:09.823"
"37569","20190313010","0","DJ-190228 1A","INK","0","5","리치골드",\N,"7816","00030201","2020-07-17 16:24:09.823"
"37570","20190313010","0","DJ-190228 1A","INK","0","6","P187M",\N,"7817","00030201","2020-07-17 16:24:09.823"
"37571","20190313010","0","DJ-190228 1A","INK","0","7","P4J",\N,"7818","00030201","2020-07-17 16:24:09.823"
"37593","20190313009","0","DJ-190228 3","PAPER","1","-1",\N,"1046002025007350440",\N,"00030201","2020-07-17 16:29:56.463"
"37594","20190313009","0","DJ-190228 3","INK","1","9","P4J",\N,\N,"00030201","2020-07-17 16:29:56.463"
"37595","20190313009","0","DJ-190228 3","PAPER","0","-1",\N,"1046002025007350440",\N,"00030201","2020-07-17 16:29:56.463"
"37596","20190313009","0","DJ-190228 3","INK","0","1","020220013",\N,"7819","00030201","2020-07-17 16:29:56.463"
"37597","20190313009","0","DJ-190228 3","INK","0","2","020220015",\N,"7820","00030201","2020-07-17 16:29:56.463"
"37598","20190313009","0","DJ-190228 3","INK","0","3","020220014",\N,"7821","00030201","2020-07-17 16:29:56.463"
"37599","20190313009","0","DJ-190228 3","INK","0","4","무광골드",\N,"7822","00030201","2020-07-17 16:29:56.463"
"37600","20190313009","0","DJ-190228 3","INK","0","5","리치골드",\N,"7823","00030201","2020-07-17 16:29:56.463"
"37601","20190313009","0","DJ-190228 3","INK","0","6","P187M",\N,"7824","00030201","2020-07-17 16:29:56.463"
"37602","20190313009","0","DJ-190228 3","INK","0","7","P4J",\N,"7825","00030201","2020-07-17 16:29:56.463"
"37624","20180917006","0","DJ-180720 1D","PAPER","0","-1",\N,"1016014040004600745",\N,"00030201","2020-07-17 16:30:29.571"
"37625","20180917006","0","DJ-180720 1D","INK","0","5","P187K",\N,\N,"00030201","2020-07-17 16:30:29.571"
"37626","20180917003","0","DJ-180720 1A","PAPER","0","-1",\N,"1044084025006950364",\N,"00030201","2020-07-17 16:33:19.335"
"37627","20180917003","0","DJ-180720 1A","INK","0","4","P482",\N,"7826","00030201","2020-07-17 16:33:19.335"
"37628","20180917003","0","DJ-180720 1A","INK","0","6","P187K",\N,"7827","00030201","2020-07-17 16:33:19.335"
"37629","20180917003","0","DJ-180720 1A","INK","0","7","020220007",\N,"7828","00030201","2020-07-17 16:33:19.335"
"37630","20180917003","0","DJ-180720 1A","INK","0","8","베이지별색12",\N,"7829","00030201","2020-07-17 16:33:19.335"
"37643","20180917004","0","DJ-180720 1C","PAPER","0","-1",\N,"1042005014007150375",\N,"00030201","2020-07-17 16:34:51.489"
"37644","20180917004","0","DJ-180720 1C","INK","0","3","020220009",\N,"7830","00030201","2020-07-17 16:34:51.489"
"37645","20180917004","0","DJ-180720 1C","INK","0","6","P187K",\N,"7831","00030201","2020-07-17 16:34:51.489"
"37646","20180917004","0","DJ-180720 1C","INK","0","8","베이지별색12",\N,"7832","00030201","2020-07-17 16:34:51.489"
"37656","20191231005","0","HG-191219 1","PAPER","0","-1",\N,"1062001035005650760",\N,"00030201","2020-07-17 16:37:09.729"
"37657","20191231005","0","HG-191219 1","INK","0","3","020120002",\N,"7833","00030201","2020-07-17 16:37:09.729"
"37658","20191231005","0","HG-191219 1","INK","0","4","020120007",\N,"7834","00030201","2020-07-17 16:37:09.729"
"37659","20191231005","0","HG-191219 1","INK","0","5","020120014",\N,"7835","00030201","2020-07-17 16:37:09.729"
"37660","20191231005","0","HG-191219 1","INK","0","6","020120015",\N,"7836","00030201","2020-07-17 16:37:09.729"
"37661","20191231005","0","HG-191219 1","INK","0","7","P2945G",\N,"7837","00030201","2020-07-17 16:37:09.729"
"37662","20191231005","0","HG-191219 1","INK","0","8","P305F",\N,"7838","00030201","2020-07-17 16:37:09.729"
"37681","20180917005","0","DJ-180720 2","PAPER","1","-1",\N,"1044084035005050625",\N,"00030201","2020-07-17 16:41:13.62"
"37682","20180917005","0","DJ-180720 2","INK","1","9","P187K",\N,\N,"00030201","2020-07-17 16:41:13.62"
"37683","20180917005","0","DJ-180720 2","PAPER","0","-1",\N,"1044084035005050625",\N,"00030201","2020-07-17 16:41:13.62"
"37684","20180917005","0","DJ-180720 2","INK","0","4","P482",\N,"7839","00030201","2020-07-17 16:41:13.62"
"37685","20180917005","0","DJ-180720 2","INK","0","6","P187K",\N,"7840","00030201","2020-07-17 16:41:13.62"
"37686","20180917005","0","DJ-180720 2","INK","0","7","020220007",\N,"7841","00030201","2020-07-17 16:41:13.62"
"37687","20180917005","0","DJ-180720 2","INK","0","8","베이지별색12",\N,"7842","00030201","2020-07-17 16:41:13.62"
"37700","20190706001","0","NE-190628 1B","PAPER","0","-1",\N,"1062001024006150860",\N,"00030201","2020-07-17 16:45:02.699"
"37701","20190706001","0","NE-190628 1B","INK","0","7","베이지별색14",\N,"7843","00030201","2020-07-17 16:45:02.699"
"37705","20180626011","0","CI-200207 1B","PAPER","0","-1",\N,"1042001014004100788",\N,"00030201","2020-07-17 16:46:46.799"
"37706","20180626011","0","CI-200207 1B","INK","0","3","020120002",\N,"7844","00030201","2020-07-17 16:46:46.799"
"37707","20180626011","0","CI-200207 1B","INK","0","5","P729D",\N,"7845","00030201","2020-07-17 16:46:46.799"
"37708","20180626011","0","CI-200207 1B","INK","0","7","P7631B",\N,"7846","00030201","2020-07-17 16:46:46.799"
"37709","20180626011","0","CI-200207 1B","INK","0","8","베이지별색5",\N,\N,"00030201","2020-07-17 16:46:46.799"
"37719","20190712002","0","SH-171207 4A","PAPER","0","-1",\N,"1042001014004550645",\N,"00030201","2020-07-17 16:48:40.566"
"37720","20190712002","0","SH-171207 4A","INK","0","1","P482H",\N,"7847","00030201","2020-07-17 16:48:40.566"
"37721","20190712002","0","SH-171207 4A","INK","0","3","P11M",\N,"7848","00030201","2020-07-17 16:48:40.566"
"37722","20190712002","0","SH-171207 4A","INK","0","5","P298",\N,"7849","00030201","2020-07-17 16:48:40.566"
"37723","20190712002","0","SH-171207 4A","INK","0","7","베이지7",\N,"7850","00030201","2020-07-17 16:48:40.566"
"37736","20190712001","0","SH-190305 1","PAPER","0","-1",\N,"1042001014004250610",\N,"00030201","2020-07-17 16:50:33.839"
"37737","20190712001","0","SH-190305 1","INK","0","1","P482H",\N,"7851","00030201","2020-07-17 16:50:33.839"
"37738","20190712001","0","SH-190305 1","INK","0","3","P11M",\N,"7852","00030201","2020-07-17 16:50:33.839"
"37739","20190712001","0","SH-190305 1","INK","0","5","P298",\N,"7853","00030201","2020-07-17 16:50:33.839"
"37740","20190712001","0","SH-190305 1","INK","0","7","베이지7",\N,"7854","00030201","2020-07-17 16:50:33.839"
"37753","20181219004","0","CI-181205 1","PAPER","0","-1",\N,"1042001014003640545",\N,"00030201","2020-07-17 16:53:10.753"
"37754","20181219004","0","CI-181205 1","INK","0","1","P11M",\N,"7855","00030201","2020-07-17 16:53:10.753"
"37755","20181219004","0","CI-181205 1","INK","0","3","020120002",\N,"7856","00030201","2020-07-17 16:53:10.753"
"37756","20181219004","0","CI-181205 1","INK","0","4","P729D",\N,"7857","00030201","2020-07-17 16:53:10.753"
"37757","20181219004","0","CI-181205 1","INK","0","5","P482A",\N,"7858","00030201","2020-07-17 16:53:10.753"
"37758","20181219004","0","CI-181205 1","INK","0","6","베이지별색5",\N,"7859","00030201","2020-07-17 16:53:10.753"
"37759","20181219004","0","CI-181205 1","INK","0","7","P7631B",\N,"7860","00030201","2020-07-17 16:53:10.753"
"37778","20200113010","0","SH-200716 1","PAPER","0","-1",\N,"1016001035005450685",\N,"00030201","2020-07-17 17:00:58.879"
"37779","20200113010","0","SH-200716 1","INK","0","1","Reflex Blue1",\N,"7861","00030201","2020-07-17 17:00:58.879"
"37780","20200113010","0","SH-200716 1","INK","0","2","P2728B",\N,"7862","00030201","2020-07-17 17:00:58.879"
"37781","20200113010","0","SH-200716 1","INK","0","3","020120002",\N,"7863","00030201","2020-07-17 17:00:58.879"
"37782","20200113010","0","SH-200716 1","INK","0","4","020120007",\N,"7864","00030201","2020-07-17 17:00:58.879"
"37783","20200113010","0","SH-200716 1","INK","0","5","020120014",\N,"7865","00030201","2020-07-17 17:00:58.879"
"37784","20200113010","0","SH-200716 1","INK","0","6","베이지별색14",\N,"7866","00030201","2020-07-17 17:00:58.879"
"37785","20200113010","0","SH-200716 1","INK","0","7","P2925J",\N,"7867","00030201","2020-07-17 17:00:58.879"
"37786","20200113010","0","SH-200716 1","INK","0","8","020120015",\N,"7868","00030201","2020-07-17 17:00:58.879"
"37811","20191112008","0","SH-190219 3","PAPER","1","-1",\N,"1016001035004100565",\N,"00030201","2020-07-17 17:06:33.698"
"37812","20191112008","0","SH-190219 3","INK","1","9","베이지별색14UV",\N,\N,"00030201","2020-07-17 17:06:33.698"
"37813","20191112008","0","SH-190219 3","PAPER","0","-1",\N,"1016001035004100565",\N,"00030201","2020-07-17 17:06:33.698"
"37814","20191112008","0","SH-190219 3","INK","0","1","P482J",\N,"7869","00030201","2020-07-17 17:06:33.698"
"37815","20191112008","0","SH-190219 3","INK","0","2","P11M",\N,"7870","00030201","2020-07-17 17:06:33.698"
"37816","20191112008","0","SH-190219 3","INK","0","6","베이지별색14",\N,"7871","00030201","2020-07-17 17:06:33.698"
"37817","20191112008","0","SH-190219 3","INK","0","7","오메가별색2",\N,"7872","00030201","2020-07-17 17:06:33.698"
"37830","20191119009","0","NL-191114 1","PAPER","1","-1",\N,"1016001035007850445",\N,"00030201","2020-07-17 17:10:23.758"
"37831","20191119009","0","NL-191114 1","INK","1","9","베이지별색14UV",\N,\N,"00030201","2020-07-17 17:10:23.758"
"37832","20191119009","0","NL-191114 1","PAPER","0","-1",\N,"1016001035007850445",\N,"00030201","2020-07-17 17:10:23.758"
"37833","20191119009","0","NL-191114 1","INK","0","1","P482J",\N,"7873","00030201","2020-07-17 17:10:23.758"
"37834","20191119009","0","NL-191114 1","INK","0","2","P11M",\N,"7874","00030201","2020-07-17 17:10:23.758"
"37835","20191119009","0","NL-191114 1","INK","0","3","020120002",\N,"7875","00030201","2020-07-17 17:10:23.758"
"37836","20191119009","0","NL-191114 1","INK","0","4","020120007",\N,"7876","00030201","2020-07-17 17:10:23.758"
"37837","20191119009","0","NL-191114 1","INK","0","5","020120014",\N,"7877","00030201","2020-07-17 17:10:23.758"
"37838","20191119009","0","NL-191114 1","INK","0","6","베이지별색14",\N,"7878","00030201","2020-07-17 17:10:23.758"
"37839","20191119009","0","NL-191114 1","INK","0","7","P151C",\N,"7879","00030201","2020-07-17 17:10:23.758"
