SPECTROID,WIDTH,HEIGHT,WEIGHT,PAPER_SPECR_01,PAPER_SPECR_02,PAPER_SPECR_03,PAPER_SPECR_04,PAPER_SPECR_05,PAPER_SPECR_06,PAPER_SPECR_07,PAPER_SPECR_08,PAPER_SPECR_09,PAPER_SPECR_10,PAPER_SPECR_11,PAPER_SPECR_12,PAPER_SPECR_13,PAPER_SPECR_14,PAPER_SPECR_15,PAPER_SPECR_16,PAPER_SPECR_17,PAPER_SPECR_18,PAPER_SPECR_19,PAPER_SPECR_20,PAPER_SPECR_21,PAPER_SPECR_22,PAPER_SPECR_23,PAPER_SPECR_24,PAPER_SPECR_25,PAPER_SPECR_26,PAPER_SPECR_27,PAPER_SPECR_28,PAPER_SPECR_29,PAPER_SPECR_30,PAPER_SPECR_31,PAPER_SPECD_01,PAPER_SPECD_02,PAPER_SPECD_03,PAPER_SPECD_04,PAPER_SPECD_05,PAPER_SPECD_06,PAPER_SPECD_07,PAPER_SPECD_08,PAPER_SPECD_09,PAPER_SPECD_10,PAPER_SPECD_11,PAPER_SPECD_12,PAPER_SPECD_13,PAPER_SPECD_14,PAPER_SPECD_15,PAPER_SPECD_16,PAPER_SPECD_17,PAPER_SPECD_18,PAPER_SPECD_19,PAPER_SPECD_20,PAPER_SPECD_21,PAPER_SPECD_22,PAPER_SPECD_23,PAPER_SPECD_24,PAPER_SPECD_25,PAPER_SPECD_26,PAPER_SPECD_27,PAPER_SPECD_28,PAPER_SPECD_29,PAPER_SPECD_30,PAPER_SPECD_31,LAB_L,LAB_A,LAB_B,20120002,20120007,20120010,20220008,20220009,20220016,20220025,20220015,20220013,20220056,20220014,20120020,20120015,20120021,20120014,20120023,20120037,20220004,20220005,20220021,20220022,20220023,20120019,35120006,35120005,35120003,20120008,20120017,20120009,20220017,20120022,20120028,20120001,20120006,20120005,20120027,20220018,20120035,20220010,35120018,DS244(주문?�크),20220012,20220027,20220006,20120054,20120036,20220007,20120062,20120004,20120040,20220024,20120039,20120059,35120002,35120029,123,SPECR_01,SPECR_02,SPECR_03,SPECR_04,SPECR_05,SPECR_06,SPECR_07,SPECR_08,SPECR_09,SPECR_10,SPECR_11,SPECR_12,SPECR_13,SPECR_14,SPECR_15,SPECR_16,SPECR_17,SPECR_18,SPECR_19,SPECR_20,SPECR_21,SPECR_22,SPECR_23,SPECR_24,SPECR_25,SPECR_26,SPECR_27,SPECR_28,SPECR_29,SPECR_30,SPECR_31
9441,450,650,350,38.7515,57.0462,83.1302,98.1433,100.899,98.4654,95.6502,93.9127,93.0688,92.4131,91.9978,91.6955,91.7227,91.695,91.6369,91.6904,91.7939,92.0109,92.2437,92.8627,93.0741,93.5891,93.8613,94.2621,94.5147,95.4828,95.7181,96.362,96.5932,96.6337,96.4454,0.4117,0.2438,0.08024,0.008139,0.0,0.006716,0.01931,0.02728,0.0312,0.03427,0.03622,0.03765,0.03752,0.03765,0.03793,0.03768,0.03719,0.03616,0.03506,0.03216,0.03117,0.02877,0.02751,0.02566,0.0245,0.02007,0.01901,0.01609,0.01505,0.01487,0.01572,68.2528,26.4011,10.8867,57,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0361,20.9464,26.7544,30.0076,30.8952,31.0877,30.9301,30.4565,30.4963,30.9902,30.9082,30.0345,29.1787,28.3477,27.9171,28.3815,29.4299,31.7932,39.4293,50.8203,57.9635,61.5516,63.0904,64.0172,64.6724,65.7364,66.3406,67.1649,67.7278,68.1717,68.4625
9457,580,430,350,38.2872,61.0215,87.5186,100.071,102.159,99.3339,96.437,94.7467,93.8859,93.2494,92.8646,92.561,92.6067,92.5041,92.3865,92.2879,92.2877,92.339,92.478,92.9624,93.2766,93.7387,94.1817,94.5835,95.0164,95.9721,96.3846,96.9505,97.2882,97.4381,97.3642,0.4169,0.2145,0.0579,0.0,0.0,0.002903,0.01576,0.02344,0.0274,0.03035,0.03215,0.03357,0.03336,0.03384,0.03439,0.03486,0.03486,0.03462,0.03396,0.03169,0.03023,0.02808,0.02603,0.02418,0.0222,0.01785,0.01599,0.01345,0.01194,0.01127,0.0116,70.1261,31.4324,29.6909,0,28,0,0,0,0,0,0,0,0,0,0,705,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1528,13.7253,16.9314,18.5331,19.1753,19.8996,20.7279,21.3846,23.127,26.4379,28.9685,29.2349,28.4274,27.3338,27.1757,28.3923,29.9562,32.6221,42.4346,58.2531,68.6198,73.3168,75.2039,76.1619,76.9462,78.5869,80.1119,81.1722,81.2768,80.7587,79.5976
9458,580,430,350,38.2872,61.0215,87.5186,100.071,102.159,99.3339,96.437,94.7467,93.8859,93.2494,92.8646,92.561,92.6067,92.5041,92.3865,92.2879,92.2877,92.339,92.478,92.9624,93.2766,93.7387,94.1817,94.5835,95.0164,95.9721,96.3846,96.9505,97.2882,97.4381,97.3642,0.4169,0.2145,0.0579,0.0,0.0,0.002903,0.01576,0.02344,0.0274,0.03035,0.03215,0.03357,0.03336,0.03384,0.03439,0.03486,0.03486,0.03462,0.03396,0.03169,0.03023,0.02808,0.02603,0.02418,0.0222,0.01785,0.01599,0.01345,0.01194,0.01127,0.0116,84.5788,14.8547,9.5879,13,0,0,0,0,0,0,0,0,0,0,0,40,83,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20.8579,34.1589,49.5363,56.6156,58.1394,57.1986,55.4684,53.9908,53.2639,53.1435,53.2892,53.4951,53.8657,54.1505,54.891,57.0507,61.8824,68.835,74.6873,78.0691,79.4087,80.2843,80.9329,81.4706,82.0015,83.0111,83.5087,84.1849,84.6188,84.9135,85.0447
9498,450,650,350,41.4564,58.8144,83.6127,98.3848,101.263,99.0364,96.2476,94.5734,93.788,93.1767,92.7688,92.4688,92.5084,92.4429,92.4042,92.4661,92.5951,92.8193,93.0644,93.6375,93.9229,94.3755,94.7245,95.0942,95.4149,96.3455,96.6964,97.2893,97.5528,97.6337,97.4942,0.3824,0.2305,0.07773,0.007072,0.0,0.004205,0.01661,0.02423,0.02785,0.03069,0.0326,0.034,0.03382,0.03413,0.03431,0.03402,0.03341,0.03236,0.03122,0.02855,0.02723,0.02514,0.02354,0.02185,0.02038,0.01617,0.01459,0.01194,0.01076,0.0104,0.01102,83.7853,15.5716,10.176,13,0,0,0,0,0,0,0,0,0,0,0,40,83,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25.4361,34.4259,46.6174,53.843,55.6021,55.1786,53.8176,52.3609,51.7011,51.5993,51.6911,51.8066,52.1251,52.2987,52.9491,55.079,59.9144,67.0989,73.3885,77.0933,78.5634,79.4627,80.0298,80.5643,81.1388,82.222,82.7851,83.5164,83.9517,84.2339,84.3286
9499,450,650,350,41.4564,58.8144,83.6127,98.3848,101.263,99.0364,96.2476,94.5734,93.788,93.1767,92.7688,92.4688,92.5084,92.4429,92.4042,92.4661,92.5951,92.8193,93.0644,93.6375,93.9229,94.3755,94.7245,95.0942,95.4149,96.3455,96.6964,97.2893,97.5528,97.6337,97.4942,0.3824,0.2305,0.07773,0.007072,0.0,0.004205,0.01661,0.02423,0.02785,0.03069,0.0326,0.034,0.03382,0.03413,0.03431,0.03402,0.03341,0.03236,0.03122,0.02855,0.02723,0.02514,0.02354,0.02185,0.02038,0.01617,0.01459,0.01194,0.01076,0.0104,0.01102,62.6535,30.4446,11.7048,57,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5323,16.8025,20.6948,23.1947,24.1072,24.5666,24.5961,24.1231,23.9482,23.977,23.4148,22.4153,21.584,20.7928,20.593,21.3922,22.6251,24.8305,32.2063,43.5611,50.9129,54.5732,56.1972,57.1329,57.8525,58.8815,59.5561,60.3885,61.0012,61.4957,61.8383
10151,425,725,350,36.8826,59.2586,91.2941,105.444,106.238,102.192,98.3989,96.0452,94.2155,93.0627,92.6462,92.104,91.5195,90.9667,90.5116,89.9518,89.5907,89.6552,89.8708,90.1095,90.2265,90.7822,91.9007,92.9502,93.7189,94.5036,93.9408,92.923,92.7708,93.5445,95.2163,0.4332,0.2272,0.03956,0.0,0.0,0.0,0.00701,0.01752,0.02588,0.03122,0.03317,0.03572,0.03849,0.04112,0.0433,0.04599,0.04774,0.04742,0.04638,0.04523,0.04467,0.042,0.03668,0.03175,0.02817,0.02455,0.02715,0.03188,0.03259,0.02898,0.02129,77.469,33.0333,67.9223,0,0,0,0,0,0,0,0,0,0,0,0,1000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0199,7.2387,8.5636,8.8743,8.8203,8.92,9.2918,9.3445,9.6941,11.8032,17.1405,24.2527,29.02,30.8621,32.2261,35.294,43.4027,58.3102,73.9531,83.9156,87.314,88.9801,90.4119,91.5442,92.2761,93.0481,92.5327,91.5594,91.3427,92.0046,93.5215
10210,475,705,350,33.9403,55.9213,88.4975,103.845,105.216,101.256,97.4838,95.1189,93.3426,92.2881,92.0489,91.6446,91.0293,90.4565,89.9876,89.4264,89.0716,89.1918,89.4171,89.6514,89.7301,90.2462,91.2917,92.2901,92.9728,93.7209,93.1949,92.2126,92.0198,92.7168,94.2749,0.4693,0.2524,0.05307,0.0,0.0,0.0,0.01107,0.02173,0.02992,0.03485,0.03598,0.03789,0.04082,0.04356,0.04582,0.04853,0.05026,0.04968,0.04858,0.04744,0.04706,0.04457,0.03957,0.03484,0.03164,0.02816,0.03061,0.03521,0.03612,0.03284,0.0256,78.3271,30.8296,64.1018,0,0,0,0,0,0,0,0,0,0,0,0,1000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6229,8.2544,10.1721,10.7046,10.6875,10.7522,11.1061,11.1447,11.4663,13.6801,19.2625,26.6006,31.4513,33.3159,34.6562,37.6961,45.6469,60.0044,74.7817,83.9616,87.0425,88.6026,90.0313,91.2624,92.0952,92.9351,92.3767,91.2432,90.9868,91.8203,93.7165
10228,560,440,350,16.7632,35.9064,77.3466,103.63,107.964,103.077,97.6422,94.3848,91.8294,89.8004,88.5475,87.4611,86.4995,85.7177,84.9937,84.2349,83.7015,83.6544,83.8175,84.1683,84.6511,85.7876,87.5791,89.4178,90.8828,92.4339,93.0399,93.3839,93.6402,93.8327,93.9382,0.7756,0.4448,0.1116,0.0,0.0,0.0,0.01036,0.0251,0.03702,0.04672,0.05282,0.05819,0.06299,0.06693,0.07061,0.07451,0.07727,0.07751,0.07667,0.07485,0.07237,0.06658,0.0576,0.04858,0.04152,0.03417,0.03133,0.02973,0.02854,0.02765,0.02716,83.3084,6.3215,4.7347,0,0,0,46,46,124,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0437,25.2335,47.6604,60.0126,61.8862,60.2104,58.3547,56.598,55.5139,56.2958,58.2514,59.417,59.4412,59.02,58.8069,59.3272,61.0472,63.4648,65.3913,66.6553,67.2465,68.1428,69.639,71.3023,72.8558,74.6882,75.8591,76.7159,77.2415,77.6812,78.0069
10470,420,720,150,31.9865,57.5355,88.1886,100.58,102.081,99.0834,95.9038,93.9166,92.7628,91.8401,91.3247,90.9517,91.0099,90.9728,90.8333,90.7939,90.9192,91.1072,91.3191,91.6963,91.7069,91.9013,92.157,92.4279,92.7297,93.5675,93.6387,93.8394,93.9697,94.1033,94.2073,0.495,0.2401,0.05459,0.0,0.0,0.003999,0.01816,0.02726,0.03263,0.03697,0.03941,0.04119,0.04091,0.04109,0.04175,0.04194,0.04134,0.04045,0.03944,0.03765,0.0376,0.03668,0.03547,0.0342,0.03278,0.02888,0.02854,0.02761,0.02701,0.0264,0.02592,55.7312,1.3725,0.3398,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6842,17.1362,21.8612,23.9219,24.3424,23.9559,23.4635,23.2895,23.27,23.2455,23.2069,23.2337,23.3361,23.3708,23.3328,23.3646,23.4845,23.543,23.6903,23.8742,24.0167,24.154,24.4135,24.5608,24.7872,25.0736,25.3518,25.5506,25.8203,26.0416,26.1801
10471,420,720,150,31.9865,57.5355,88.1886,100.58,102.081,99.0834,95.9038,93.9166,92.7628,91.8401,91.3247,90.9517,91.0099,90.9728,90.8333,90.7939,90.9192,91.1072,91.3191,91.6963,91.7069,91.9013,92.157,92.4279,92.7297,93.5675,93.6387,93.8394,93.9697,94.1033,94.2073,0.495,0.2401,0.05459,0.0,0.0,0.003999,0.01816,0.02726,0.03263,0.03697,0.03941,0.04119,0.04091,0.04109,0.04175,0.04194,0.04134,0.04045,0.03944,0.03765,0.0376,0.03668,0.03547,0.0342,0.03278,0.02888,0.02854,0.02761,0.02701,0.0264,0.02592,85.6391,23.221,3.095,0,0,0,0,0,0,0,0,0,0,0,0,7,66,3,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4888,42.4251,62.5987,70.6485,71.375,68.5086,64.3683,60.4976,57.2652,54.4611,52.5707,51.8151,51.8096,51.7591,52.339,54.8463,60.7027,69.4732,78.9883,86.2203,88.7877,89.6781,90.1315,90.5345,90.9175,91.8171,91.9969,92.2782,92.3179,92.368,92.3939
13391,425,725,350,12.3893,32.2569,68.9131,95.6272,103.025,100.306,96.2374,93.6158,91.8951,90.3771,89.4284,88.7128,88.252,87.8628,87.6269,87.3506,87.2409,87.423,87.8274,88.3986,88.778,89.2923,90.0545,90.8545,91.5128,92.463,92.6529,92.619,92.5557,92.6965,93.0082,0.907,0.4914,0.1617,0.01942,0.0,0.0,0.01666,0.02865,0.03671,0.04394,0.04852,0.05201,0.05428,0.0562,0.05736,0.05873,0.05928,0.05837,0.05637,0.05355,0.05169,0.04919,0.04549,0.04165,0.03852,0.03403,0.03314,0.0333,0.0336,0.03294,0.03148,75.9343,35.6824,68.3853,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1738,5.8814,7.1478,7.7986,7.9439,8.1117,8.3629,8.4688,9.0071,11.1248,15.8719,21.9337,26.0282,27.5554,28.6913,31.6164,39.4564,54.6819,71.688,82.3642,86.3648,88.1229,89.2369,90.1227,90.7592,91.7001,91.8646,91.869,91.8133,91.9073,92.1336
13942,370,540,150,41.0218,64.2247,89.5251,98.9582,100.183,97.6416,95.1477,93.5626,92.7201,92.1392,91.9389,91.8091,91.9474,92.1061,92.1794,92.1682,92.2353,92.3424,92.5191,92.872,92.8126,92.9284,93.1479,93.4145,93.7032,94.3751,94.2278,94.1305,94.221,94.5413,95.0626,0.387,0.1923,0.04805,0.004548,0.0,0.01037,0.0216,0.0289,0.03283,0.03556,0.0365,0.03711,0.03646,0.03571,0.03537,0.03542,0.0351,0.0346,0.03377,0.03211,0.03239,0.03185,0.03083,0.02959,0.02825,0.02514,0.02582,0.02627,0.02585,0.02438,0.02199,55.1988,0.841,0.7368,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4729,16.9303,20.8136,22.6003,23.2251,23.0512,22.791,22.7764,22.9502,22.9897,23.0296,23.0605,23.0946,23.0773,22.9729,22.8931,22.8295,22.8237,22.889,23.1083,23.2139,23.4374,23.7232,24.0411,24.3943,24.9111,25.3042,25.6861,26.0482,26.4158,26.7572
14007,425,725,350,17.9653,40.3756,76.5542,99.9598,105.966,102.556,98.1688,95.1861,93.1469,91.6263,90.693,90.0203,89.6085,89.2621,88.8834,88.5639,88.5286,88.6317,88.8129,89.2936,89.6692,90.457,91.4412,92.3771,93.0652,93.9998,94.089,94.0958,94.0644,94.247,94.6086,0.7456,0.3939,0.116,0.0001744,0.0,0.0,0.008027,0.02143,0.03083,0.03798,0.04243,0.04566,0.04765,0.04933,0.05118,0.05274,0.05292,0.05241,0.05152,0.04918,0.04736,0.04356,0.03886,0.03444,0.03121,0.02687,0.02646,0.02643,0.02657,0.02573,0.02407,75.6762,37.7067,68.1112,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7911,6.3937,7.3519,7.8082,8.0203,8.1528,8.3241,8.4112,8.9414,10.9023,15.2608,20.9192,24.8046,26.2231,27.2871,30.1846,38.1374,53.8524,71.6336,82.9274,87.2757,89.3775,90.7674,91.8261,92.5579,93.4722,93.5415,93.489,93.4207,93.599,93.999
14176,364,570,350,15.6387,37.2912,75.1766,100.94,107.339,103.885,99.2145,96.0714,93.903,92.2025,91.0947,90.1971,89.6759,89.2261,88.7792,88.37,88.2271,88.2708,88.4399,88.9768,89.3596,90.1468,91.1961,92.2544,93.0406,94.0393,94.094,93.9448,93.813,94.0712,94.6834,0.8058,0.4284,0.1239,0.0,0.0,0.0,0.003425,0.01741,0.02732,0.03526,0.04051,0.04481,0.04732,0.04951,0.05169,0.0537,0.0544,0.05418,0.05335,0.05072,0.04886,0.04505,0.04002,0.03501,0.03133,0.02669,0.02644,0.02713,0.02774,0.02654,0.02373,76.823,33.568,67.0465,0,0,0,100,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4487,6.3305,7.9534,8.8524,8.9775,9.0253,9.2314,9.2493,9.6468,11.7123,16.793,23.5929,28.2038,29.9901,31.2672,34.2893,42.1091,56.6161,72.2972,82.1882,86.0183,87.9799,89.406,90.621,91.4832,92.4914,92.5238,92.3453,92.1512,92.4204,93.1222
14194,375,610,350,36.6674,61.6188,92.7518,105.883,106.78,102.752,98.9962,96.5441,94.8878,93.6944,92.9745,92.2486,91.7854,91.3156,90.813,90.3075,90.0807,90.0357,90.078,90.3959,90.5605,91.254,92.261,93.2747,94.0189,94.9149,94.6681,94.3175,94.296,94.7607,95.6901,0.4357,0.2103,0.03268,0.0,0.0,0.0,0.004381,0.01527,0.02279,0.02829,0.03164,0.03504,0.03723,0.03945,0.04185,0.04428,0.04537,0.04559,0.04538,0.04385,0.04306,0.03975,0.03498,0.03024,0.02678,0.02267,0.0238,0.02541,0.02551,0.02337,0.01913,77.4166,33.6083,68.5127,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0961,7.5811,8.2452,8.482,8.5476,8.703,9.0091,9.1382,9.5997,11.8187,17.1311,24.0953,28.7422,30.4654,31.6924,34.7972,42.9121,58.0583,74.2368,84.1039,87.7034,89.5257,90.8763,92.0275,92.8039,93.7082,93.4486,93.065,92.9948,93.4364,94.3637
14488,475,770,350,14.9826,36.1085,72.8626,99.2537,106.927,103.684,99.3204,96.0692,93.8901,92.1343,90.976,90.0019,89.4378,88.9888,88.5006,88.0211,87.8698,87.8737,88.0392,88.4635,88.7841,89.5449,90.5445,91.4733,92.1085,93.0682,93.1447,93.0767,93.0035,93.1743,93.5548,0.8244,0.4424,0.1375,0.003253,0.0,0.0,0.002962,0.01742,0.02738,0.03558,0.04107,0.04575,0.04848,0.05066,0.05305,0.05541,0.05616,0.05614,0.05532,0.05324,0.05166,0.04796,0.04314,0.03871,0.0357,0.0312,0.03084,0.03116,0.0315,0.0307,0.02893,78.2928,30.4627,65.135,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6787,6.8659,8.8574,10.0267,10.3406,10.4928,10.7882,10.7958,11.1677,13.4495,19.1149,26.5579,31.5489,33.4272,34.725,37.878,45.8524,60.1227,74.8163,83.4452,86.6168,88.3393,89.6448,90.7066,91.437,92.4297,92.4406,92.3243,92.2324,92.4339,92.9089
14500,545,620,400,16.438,39.2874,76.5199,100.202,105.596,102.0,97.6936,94.8944,93.049,91.409,90.3915,89.5532,89.0739,88.6194,88.1502,87.7055,87.5293,87.6012,87.8156,88.2661,88.6875,89.5896,90.8212,92.0491,92.9558,94.1099,94.303,94.3245,94.2583,94.4514,94.8692,0.7842,0.4057,0.1162,0.0,0.0,0.0,0.01013,0.02276,0.03129,0.03901,0.04387,0.04792,0.05025,0.05247,0.05478,0.05697,0.05785,0.05749,0.05643,0.05421,0.05214,0.04774,0.04181,0.03598,0.03172,0.02636,0.02547,0.02538,0.02568,0.02479,0.02287,88.9055,2.9806,35.85,0,0,0,16,0,260,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9925,19.475,30.9697,36.5242,37.367,36.9515,37.0509,36.7049,37.2297,41.7815,52.0987,63.2201,68.9361,70.2783,70.7266,72.0407,75.2294,79.1346,81.6763,82.7969,83.1088,83.6957,84.7516,85.9057,86.8798,88.313,88.9429,89.1691,89.0027,88.8852,88.7908
14511,475,770,350,15.4483,37.0478,74.3253,100.009,106.255,102.678,98.1351,95.1763,93.1766,91.419,90.374,89.5316,89.0262,88.5914,88.2198,87.8071,87.656,87.7761,88.0191,88.5079,88.8958,89.6423,90.662,91.6869,92.451,93.4318,93.5173,93.4233,93.2868,93.4732,93.9474,0.8111,0.4312,0.1289,0.0,0.0,0.0,0.008176,0.02147,0.03069,0.03896,0.04396,0.04802,0.05048,0.05261,0.05443,0.05647,0.05722,0.05662,0.05542,0.05302,0.05112,0.04749,0.04257,0.03769,0.03409,0.02951,0.02911,0.02954,0.03018,0.02931,0.02712,78.1121,31.5593,66.4221,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6572,6.8359,8.669,9.6198,9.8195,9.9129,10.1834,10.2017,10.5946,12.7663,18.1936,25.5809,30.641,32.5477,33.8894,37.0643,45.1441,59.7452,74.9392,83.9399,87.2716,89.0117,90.3491,91.3986,92.1237,93.1166,93.2463,93.2041,93.0924,93.2318,93.5938
14523,475,770,350,15.6583,37.6657,75.6825,101.597,107.825,103.957,99.1709,95.9779,93.8812,92.1025,90.903,89.9359,89.4195,88.9683,88.5709,88.1293,87.9846,88.0372,88.2659,88.7425,89.0569,89.7711,90.6609,91.5282,92.0936,93.0084,93.0214,92.9741,92.8422,92.9432,93.2429,0.8053,0.4241,0.121,0.0,0.0,0.0,0.003616,0.01783,0.02742,0.03573,0.04142,0.04607,0.04857,0.05076,0.05271,0.05488,0.05559,0.05533,0.05421,0.05187,0.05033,0.04686,0.04258,0.03844,0.03577,0.03148,0.03142,0.03164,0.03225,0.03178,0.03038,79.4342,27.7753,63.7343,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8584,7.3949,9.8781,11.2612,11.5142,11.6396,11.9535,11.9679,12.3585,14.8444,20.9858,29.051,34.4163,36.4186,37.8321,41.0444,49.0104,62.7673,76.4143,84.1654,86.9286,88.4261,89.5717,90.4789,91.1003,91.9811,92.0098,91.9638,91.8068,91.8958,92.2073
14624,390,535,350,21.2644,47.0851,85.4505,106.113,109.067,104.085,99.2615,96.0591,93.9104,92.2675,91.2361,90.3657,89.8579,89.4558,89.0325,88.5312,88.3745,88.3664,88.6073,89.0369,89.3046,90.0091,91.1114,92.1077,92.8084,93.616,93.3271,92.7408,92.5819,93.0936,94.2423,0.6723,0.3271,0.06829,0.0,0.0,0.0,0.003219,0.01746,0.02729,0.03495,0.03983,0.044,0.04644,0.04839,0.05045,0.0529,0.05367,0.05371,0.05253,0.05043,0.04913,0.04571,0.04043,0.0357,0.03241,0.02865,0.02999,0.03273,0.03347,0.03108,0.02575,77.6579,30.8776,65.2554,0,0,0,100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0664,7.3701,9.1042,9.8124,9.9015,9.975,10.2497,10.3166,10.7427,13.0107,18.5246,25.741,30.5689,32.4335,33.8092,36.8652,44.648,58.5667,73.2482,82.2717,85.6696,87.3508,88.6993,89.6981,90.382,91.1195,90.9054,90.3532,90.2018,90.6124,91.5582
15205,470,680,220,44.8829,67.7473,91.3475,99.6316,100.096,97.0262,94.3645,92.6794,91.7187,90.9171,90.6273,90.3697,90.3991,90.4361,90.5069,90.4005,90.3361,90.4554,90.6888,90.9966,90.9743,91.0798,91.4307,91.8616,92.2948,93.092,92.9931,92.861,92.8632,93.1533,93.7025,0.3479,0.1691,0.0393,0.001603,0.0,0.01311,0.02519,0.03302,0.03754,0.04135,0.04274,0.04398,0.04384,0.04366,0.04332,0.04383,0.04414,0.04357,0.04245,0.04097,0.04108,0.04058,0.03891,0.03687,0.03482,0.03109,0.03155,0.03217,0.03216,0.0308,0.02825,83.203,25.8739,15.7984,0,0,0,0,0,0,0,0,0,0,0,0,124,232,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5676,38.0744,47.4503,50.0648,50.0569,48.6506,46.6968,44.6937,43.4568,42.9805,43.0051,43.2611,43.7092,44.0329,44.9564,47.8611,55.1555,67.4973,79.4696,86.1836,88.3036,89.0665,89.486,89.8467,90.136,90.8279,90.6985,90.5882,90.5886,90.7505,91.0487
