"IMXCODE","INKCODE","WEIGHT","REGDATE","REGUSER","EDITDATE","EDITUSER"
"P478A","020120002","442","2019/07/12 15:49:42","0114",\N,\N
"P478A","020120015","598","2019/07/12 15:49:42","0114",\N,\N
"P478A","020120021","930","2019/07/12 15:49:42","0114",\N,\N
"P479","020220005","60","2018/11/14 17:21:47","0114",\N,\N
"P479","020220014","186","2018/11/14 17:21:47","0114",\N,\N
"P479","020220016","534","2018/11/14 17:21:47","0114",\N,\N
"P479","020220025","1000","2018/11/14 17:21:47","0114",\N,\N
"P479A","020220008","270","2020/02/12 09:16:09","0114",\N,\N
"P479A","020220009","160","2020/02/12 09:16:09","0114",\N,\N
"P479A","020220015","40","2020/02/12 09:16:09","0114",\N,\N
"P479A","020220016","510","2020/02/12 09:16:09","0114",\N,\N
"P479A","020220025","500","2020/02/12 09:16:09","0114",\N,\N
"P479B","020220008","540","2020/07/24 09:37:16","0114",\N,\N
"P479B","020220009","160","2020/07/24 09:37:16","0114",\N,\N
"P479B","020220015","40","2020/07/24 09:37:16","0114",\N,\N
"P479B","020220016","1020","2020/07/24 09:37:16","0114",\N,\N
"P479B","020220056","500","2020/07/24 09:37:16","0114",\N,\N
"P480","020120002","20","2018/11/21 14:36:57","0114",\N,\N
"P480","020120015","80","2018/11/21 14:36:57","0114",\N,\N
"P480","020120021","40","2018/11/21 14:36:57","0114",\N,\N
"P480","020120037","1000","2018/11/21 14:36:57","0114",\N,\N
"P480A","020120002","12","2020/03/24 08:54:55","0114","2020/03/24 08:55:02","0114"
"P480A","020120014","31","2020/03/24 08:54:55","0114","2020/03/24 08:55:02","0114"
"P480A","020120015","80","2020/03/24 08:54:55","0114","2020/03/24 08:55:02","0114"
"P480A","020120037","1000","2020/03/24 08:54:55","0114","2020/03/24 08:55:02","0114"
"P481","020220009","12","2018/06/11 13:53:48","00030201",\N,\N
"P481","020220014","27","2018/06/11 13:53:48","00030201",\N,\N
"P481","020220016","82","2018/06/11 13:53:48","00030201",\N,\N
"P481","020220025","1000","2018/06/11 13:53:48","00030201",\N,\N
"P481A","020220005","15","2020/03/25 08:40:48","0114",\N,\N
"P481A","020220009","26","2020/03/25 08:40:48","0114",\N,\N
"P481A","020220014","100","2020/03/25 08:40:48","0114",\N,\N
"P481A","020220016","330","2020/03/25 08:40:48","0114",\N,\N
"P481A","020220025","3000","2020/03/25 08:40:48","0114",\N,\N
"P482","020220005","59","2018/04/25 16:11:07","00030201",\N,\N
"P482","020220008","75","2018/04/25 16:11:07","00030201",\N,\N
"P482","020220009","83","2018/04/25 16:11:07","00030201",\N,\N
"P482","020220016","286","2018/04/25 16:11:07","00030201",\N,\N
"P482","020220025","2000","2018/04/25 16:11:07","00030201",\N,\N
"P482A","020120002","67","2018/05/21 15:10:26","00030201",\N,\N
"P482A","020120015","86","2018/05/21 15:10:26","00030201",\N,\N
"P482A","020120019","8","2018/05/21 15:10:26","00030201",\N,\N
"P482A","020120021","45","2018/05/21 15:10:26","00030201",\N,\N
"P482A","020120037","1500","2018/05/21 15:10:26","00030201",\N,\N
"P482B","020220008","30","2018/05/28 12:22:02","00030201",\N,\N
"P482B","020220009","70","2018/05/28 12:22:02","00030201",\N,\N
"P482B","020220016","150","2018/05/28 12:22:02","00030201",\N,\N
"P482B","020220025","2000","2018/05/28 12:22:02","00030201",\N,\N
"P482C","020120002","70","2018/06/25 17:24:14","00030201",\N,\N
"P482C","020120015","150","2018/06/25 17:24:14","00030201",\N,\N
"P482C","020120021","38","2018/06/25 17:24:14","00030201",\N,\N
"P482C","020120037","2000","2018/06/25 17:24:14","00030201",\N,\N
"P482D","020120002","67","2018/06/26 14:26:25","00030201",\N,\N
"P482D","020120015","86","2018/06/26 14:26:25","00030201",\N,\N
"P482D","020120019","8","2018/06/26 14:26:25","00030201",\N,\N
"P482D","020120021","45","2018/06/26 14:26:25","00030201",\N,\N
"P482D","020120037","1500","2018/06/26 14:26:25","00030201",\N,\N
"P482E","020120002","16","2018/06/27 15:50:02","00030201",\N,\N
"P482E","020120015","45","2018/06/27 15:50:02","00030201",\N,\N
"P482E","020120021","14","2018/06/27 15:50:02","00030201",\N,\N
"P482E","020120037","1000","2018/06/27 15:50:02","00030201",\N,\N
"P482F","020120002","86","2018/08/13 14:08:00","0114",\N,\N
"P482F","020120014","846","2018/08/13 14:08:00","0114",\N,\N
"P482F","020120015","1100","2018/08/13 14:08:00","0114",\N,\N
"P482G","020220009","100","2018/08/27 14:34:00","0114",\N,\N
"P482G","020220025","1000","2018/08/27 14:34:00","0114",\N,\N
"P482H","020120002","66","2019/07/06 08:56:28","19050201",\N,\N
"P482H","020120015","86","2019/07/06 08:56:28","19050201",\N,\N
"P482H","020120019","8","2019/07/06 08:56:28","19050201",\N,\N
"P482H","020120021","44","2019/07/06 08:56:28","19050201",\N,\N
"P482H","020120037","1500","2019/07/06 08:56:28","19050201",\N,\N
"P482I","020220009","8","2019/10/14 16:10:02","0114",\N,\N
"P482I","020220014","12","2019/10/14 16:10:02","0114",\N,\N
"P482I","020220016","40","2019/10/14 16:10:02","0114",\N,\N
"P482I","020220025","1000","2019/10/14 16:10:02","0114",\N,\N
"P482J","020120002","66","2019/11/12 16:02:09","0114",\N,\N
"P482J","020120015","86","2019/11/12 16:02:08","0114",\N,\N
"P482J","020120019","8","2019/11/12 16:02:09","0114",\N,\N
"P482J","020120021","44","2019/11/12 16:02:09","0114",\N,\N
"P482J","020120037","1500","2019/11/12 16:02:08","0114",\N,\N
"P482K","020220005","15","2020/04/23 09:08:45","0114",\N,\N
"P482K","020220008","90","2020/04/23 09:08:45","0114",\N,\N
"P482K","020220009","54","2020/04/23 09:08:45","0114",\N,\N
"P482K","020220016","290","2020/04/23 09:08:45","0114",\N,\N
"P482K","020220056","3000","2020/04/23 09:08:45","0114",\N,\N
"P482L","020220005","15","2020/05/04 08:50:53","0114","2020/05/04 08:51:04","0114"
"P482L","020220008","100","2020/05/04 08:50:53","0114","2020/05/04 08:51:04","0114"
"P482L","020220009","54","2020/05/04 08:50:53","0114","2020/05/04 08:51:04","0114"
"P482L","020220016","290","2020/05/04 08:50:53","0114","2020/05/04 08:51:04","0114"
"P482L","020220056","3000","2020/05/04 08:50:53","0114","2020/05/04 08:51:04","0114"
"P483","020220009","650","2018/06/15 12:16:30","00030201",\N,\N
"P483","020220014","1000","2018/06/15 12:16:30","00030201",\N,\N
"P483","020220015","100","2018/06/15 12:16:30","00030201",\N,\N
"P483","020220016","880","2018/06/15 12:16:30","00030201",\N,\N
"P483A","020220008","200","2018/07/27 11:41:37","0114",\N,\N
"P483A","020220009","200","2018/07/27 11:41:37","0114",\N,\N
"P483A","020220016","300","2018/07/27 11:41:37","0114",\N,\N
"P483A","020220025","500","2018/07/27 11:41:37","0114",\N,\N
"P484","020220008","790","2019/07/04 09:52:03","0114",\N,\N
"P484","020220009","130","2019/07/04 09:52:03","0114",\N,\N
"P484A","020220008","490","2020/01/08 16:30:25","0114",\N,\N
"P484A","020220009","150","2020/01/08 16:30:25","0114",\N,\N
"P484A","020220016","32","2020/01/08 16:30:25","0114",\N,\N
"P485","020220014","550","2018/06/15 12:21:18","00030201",\N,\N
"P485","020220016","1000","2018/06/15 12:21:18","00030201",\N,\N
"P485A","020220014","500","2018/06/20 12:59:54","00030201",\N,\N
"P485A","020220016","680","2018/06/20 12:59:54","00030201",\N,\N
"P485B","020220013","300","2018/06/20 13:40:08","00030201",\N,\N
"P485B","020220014","500","2018/06/20 13:40:08","00030201",\N,\N
"P485B","020220016","850","2018/06/20 13:40:08","00030201",\N,\N
"P485C","020220008","1000","2019/07/19 16:04:31","0114",\N,\N
"P485C","020220014","300","2019/07/19 16:04:31","0114",\N,\N
"P485C","020220016","1000","2019/07/19 16:04:31","0114",\N,\N
"P486","020120002","20","2018/05/17 14:37:29","00030201",\N,\N
"P486","020120008","780","2018/05/17 14:37:29","00030201",\N,\N
"P486","020120017","468","2018/05/17 14:37:29","00030201",\N,\N
"P486","020120037","3000","2018/05/17 14:37:29","00030201",\N,\N
"P486A","020120001","658","2019/07/18 16:04:27","0114","2019/12/26 17:14:48","0114"
"P486A","020120007","28","2019/07/18 16:04:27","0114","2019/12/26 17:14:48","0114"
"P486A","020120015","705","2019/07/18 16:04:27","0114","2019/12/26 17:14:48","0114"
"P486A","020120037","1000","2019/07/18 16:04:27","0114","2019/12/26 17:14:48","0114"
"P487","020120002","8","2018/05/17 15:04:09","00030201",\N,\N
"P487","020120008","340","2018/05/17 15:04:09","00030201",\N,\N
"P487","020120017","156","2018/05/17 15:04:09","00030201",\N,\N
"P487","020120037","1000","2018/05/17 15:04:09","00030201",\N,\N
"P487A","020120002","6","2018/05/24 11:57:04","00030201",\N,\N
"P487A","020120015","190","2018/05/24 11:57:04","00030201",\N,\N
"P487A","020120021","186","2018/05/24 11:57:04","00030201",\N,\N
"P487A","020120037","2000","2018/05/24 11:57:04","00030201",\N,\N
"P487B","020120014","239","2019/06/20 15:49:39","0114",\N,\N
"P487B","020120015","352","2019/06/20 15:49:39","0114",\N,\N
"P487B","020120019","2","2019/06/20 15:49:39","0114",\N,\N
"P487B","020120037","2000","2019/06/20 15:49:39","0114",\N,\N
"P488","020120002","17","2018/11/29 10:17:07","0114","2018/11/29 10:27:36","0114"
"P488","020120014","2","2018/11/29 10:27:36","0114",\N,\N
"P488","020120015","105","2018/11/29 10:17:07","0114","2018/11/29 10:27:36","0114"
"P488","020120021","101","2018/11/29 10:17:07","0114","2018/11/29 10:27:36","0114"
"P488","020120037","1000","2018/11/29 10:17:07","0114","2018/11/29 10:27:36","0114"
"P488A","020120014","33","2020/02/10 09:01:45","0114",\N,\N
"P488A","020120015","71","2020/02/10 09:01:45","0114",\N,\N
"P488A","020120021","9","2020/02/10 09:01:45","0114",\N,\N
"P488A","020120037","1000","2020/02/10 09:01:45","0114",\N,\N
"P489","020120014","16","2018/05/02 17:11:31","00030201",\N,\N
"P489","020120015","38","2018/05/02 17:11:31","00030201",\N,\N
"P489","020120021","6","2018/05/02 17:11:31","00030201",\N,\N
"P489","020120037","1000","2018/05/02 17:11:31","00030201",\N,\N
"P489A","020120014","46","2019/11/22 17:00:49","0114",\N,\N
"P489A","020120015","77","2019/11/22 17:00:49","0114",\N,\N
"P489A","020120037","1000","2019/11/22 17:00:49","0114",\N,\N
"P489B","020120014","126","2020/07/31 09:12:09","0114",\N,\N
"P489B","020120015","382","2020/07/31 09:12:09","0114",\N,\N
"P489B","020120021","20","2020/07/31 09:12:09","0114",\N,\N
"P489B","020120037","2000","2020/07/31 09:12:09","0114",\N,\N
"P489U","020220008","224","2020/03/20 09:27:16","0114",\N,\N
"P489U","020220009","32","2020/03/20 09:27:16","0114",\N,\N
"P489U","020220014","34","2020/03/20 09:27:16","0114",\N,\N
"P489U","020220016","200","2020/03/20 09:27:16","0114",\N,\N
"P489U","020220025","2000","2020/03/20 09:27:16","0114",\N,\N
"P490","020220008","215","2018/06/11 18:05:57","00030201",\N,\N
"P490","020220009","130","2018/06/11 18:05:57","00030201",\N,\N
"P490","020220014","250","2018/06/11 18:05:57","00030201",\N,\N
"P490","020220016","90","2018/06/11 18:05:57","00030201",\N,\N
"P490A","020220008","215","2020/10/23 09:23:53","0114",\N,\N
"P490A","020220009","130","2020/10/23 09:23:53","0114",\N,\N
"P490A","020220014","25","2020/10/23 09:23:53","0114","2020/10/23 09:23:53","0114"
"P490A","020220016","90","2020/10/23 09:23:53","0114",\N,\N
"P493","020220021","100","2018/04/13 09:20:49","00030201","2018/04/13 15:29:04","12345678"
"P493","020220023","36","2018/04/13 09:20:49","00030201","2018/04/13 15:29:04","12345678"
"P493","020220025","1500","2018/04/13 09:20:49","00030201","2018/04/13 15:29:04","12345678"
"P493B","020120007","40","2018/04/27 10:16:46","00030201",\N,\N
"P493B","020120021","368","2018/04/27 10:16:46","00030201",\N,\N
"P493B","020120037","1000","2018/04/27 10:16:46","00030201",\N,\N
"P494","020120002","10","2018/05/17 11:04:56","00030201",\N,\N
"P494","020120021","34","2018/05/17 11:04:56","00030201",\N,\N
"P494","020120037","1000","2018/05/17 11:04:56","00030201",\N,\N
"P494A","020120002","4","2018/05/17 11:11:27","00030201",\N,\N
"P494A","020120007","4","2018/05/17 11:11:27","00030201",\N,\N
"P494A","020120021","50","2018/05/17 11:11:27","00030201",\N,\N
"P494A","020120037","1000","2018/05/17 11:11:27","00030201",\N,\N
"P494B","020120007","12","2018/05/21 09:42:30","00030201",\N,\N
"P494B","020120014","200","2018/05/21 09:42:30","00030201",\N,\N
"P494B","020120015","100","2018/05/21 09:42:30","00030201",\N,\N
"P494B","020120037","1000","2018/05/21 09:42:30","00030201",\N,\N
"P496","020220008","100","2018/05/29 10:16:41","00030201",\N,\N
"P496","020220015","8","2018/05/29 10:16:41","00030201",\N,\N
"P496","020220025","3000","2018/05/29 10:16:41","00030201",\N,\N
"P496A","020120007","15","2019/08/01 16:40:55","0114",\N,\N
"P496A","020120015","10","2019/08/01 16:40:55","0114",\N,\N
"P496A","020120021","45","2019/08/01 16:40:55","0114",\N,\N
"P496A","020120037","1000","2019/08/01 16:40:55","0114",\N,\N
"P496B","020220008","60","2019/09/16 17:50:46","0114",\N,\N
"P496B","020220025","1000","2019/09/16 17:50:46","0114",\N,\N
"P497","020120002","1750","2018/05/21 11:43:26","00030201",\N,\N
"P497","020120015","1000","2018/05/21 11:43:26","00030201",\N,\N
"P497","020120021","1474","2018/05/21 11:43:26","00030201",\N,\N
"P4975","020220005","26","2018/04/11 16:23:04","00030201","2018/04/13 15:29:05","12345678"
"P4975","020220009","400","2018/04/11 16:23:04","00030201","2018/04/13 15:29:05","12345678"
"P4975","020220014","324","2018/04/11 16:23:04","00030201","2018/04/13 15:29:05","12345678"
"P4975","020220016","400","2018/04/11 16:23:04","00030201","2018/04/13 15:29:05","12345678"
"P4975A","020120002","400","2018/05/17 09:21:09","00030201",\N,\N
"P4975A","020120007","300","2018/05/17 09:21:09","00030201",\N,\N
"P4975A","020120014","500","2018/05/17 09:21:09","00030201",\N,\N
"P4975A","020120015","150","2018/05/17 09:21:09","00030201",\N,\N
"P4975A","020120021","500","2018/05/17 09:21:09","00030201",\N,\N
"P4975B","020220008","800","2019/01/09 11:44:16","0114",\N,\N
"P4975B","020220009","1100","2019/01/09 11:44:16","0114",\N,\N
"P4975B","020220016","1300","2019/01/09 11:44:16","0114",\N,\N
"P4975C","020120002","460","2019/01/30 18:01:52","0114",\N,\N
"P4975C","020120007","230","2019/01/30 18:01:52","0114",\N,\N
"P4975C","020120021","1000","2019/01/30 18:01:52","0114",\N,\N
"P4975D","020220009","400","2019/04/25 11:43:14","0114",\N,\N
"P4975D","020220014","1100","2019/04/25 11:43:14","0114",\N,\N
"P4975D","020220016","1300","2019/04/25 11:43:14","0114",\N,\N
"P4975E","020220008","2200","2019/09/05 16:29:59","0114",\N,\N
"P4975E","020220009","2100","2019/09/05 16:30:00","0114",\N,\N
"P4975E","020220015","450","2019/09/05 16:30:00","0114",\N,\N
"P4975E","020220016","1300","2019/09/05 16:30:00","0114",\N,\N
"P4975F","020120002","465","2020/03/10 08:47:09","0114",\N,\N
"P4975F","020120015","130","2020/03/10 08:47:09","0114",\N,\N
"P4975F","020120021","425","2020/03/10 08:47:09","0114",\N,\N
"P4975G","020220008","1000","2020/09/28 09:05:48","0114",\N,\N
"P4975G","020220009","1500","2020/09/28 09:05:48","0114",\N,\N
"P4975G","020220014","200","2020/09/28 09:05:48","0114",\N,\N
"P4975G","020220016","1000","2020/09/28 09:05:48","0114",\N,\N
"P497A","020120002","200","2018/05/23 13:51:16","00030201",\N,\N
"P497A","020120014","100","2018/05/23 13:51:16","00030201",\N,\N
"P497A","020120021","650","2018/05/23 13:51:16","00030201",\N,\N
"P497A","020120028","300","2018/05/23 13:51:16","00030201",\N,\N
"P497B","020120002","400","2018/09/11 09:10:04","0114",\N,\N
"P497B","020120015","40","2018/09/11 09:10:04","0114",\N,\N
"P497B","020120021","600","2018/09/11 09:10:04","0114",\N,\N
"P497C","020220008","600","2018/11/01 09:05:41","0114",\N,\N
"P497C","020220009","800","2018/11/01 09:05:41","0114",\N,\N
"P497C","020220016","240","2018/11/01 09:05:41","0114",\N,\N
"P497D","020220008","600","2019/06/19 10:10:33","0114",\N,\N
"P497D","020220009","800","2019/06/19 10:10:33","0114",\N,\N
"P497D","020220016","290","2019/06/19 10:10:33","0114",\N,\N
"P497E","020220008","900","2020/08/18 08:47:31","0114",\N,\N
"P497E","020220009","800","2020/08/18 08:47:31","0114",\N,\N
"P497E","020220016","290","2020/08/18 08:47:31","0114",\N,\N
"P497F","020220009","1300","2020/11/19 09:20:58","0114",\N,\N
"P497F","020220014","1000","2020/11/19 09:20:58","0114",\N,\N
"P497F","020220016","1500","2020/11/19 09:20:58","0114",\N,\N
"P498","020120002","334","2018/05/14 14:53:55","00030201",\N,\N
"P498","020120014","1000","2018/05/14 14:53:55","00030201",\N,\N
"P498","020120015","466","2018/05/14 14:53:55","00030201",\N,\N
"P498","020120035","60","2018/05/14 14:53:55","00030201",\N,\N
"P4985","020120002","100","2018/05/09 15:40:49","00030201",\N,\N
"P4985","020120007","50","2018/05/09 15:40:49","00030201",\N,\N
"P4985","020120015","16","2018/05/09 15:40:49","00030201",\N,\N
"P4985","020120021","250","2018/05/09 15:40:49","00030201",\N,\N
"P4985","020120037","1000","2018/05/09 15:40:49","00030201",\N,\N
"P498A","020120014","3000","2018/05/17 14:46:14","00030201",\N,\N
"P498A","020120015","1400","2018/05/17 14:46:14","00030201",\N,\N
"P498A","020120035","180","2018/05/17 14:46:14","00030201",\N,\N
"P498A","020120037","1000","2018/05/17 14:46:14","00030201",\N,\N
"P498B","020220008","1000","2018/05/25 13:49:55","00030201",\N,\N
"P498B","020220009","700","2018/05/25 13:49:55","00030201",\N,\N
"P498B","020220015","50","2018/05/25 13:49:55","00030201",\N,\N
"P498B","020220016","100","2018/05/25 13:49:55","00030201",\N,\N
"P498C","020120002","140","2018/10/29 09:48:26","0114",\N,\N
"P498C","020120015","300","2018/10/29 09:48:26","0114",\N,\N
"P498C","020120021","324","2018/10/29 09:48:26","0114",\N,\N
"P498D","020220008","1000","2018/11/01 09:09:38","0114",\N,\N
"P498D","020220009","900","2018/11/01 09:09:38","0114",\N,\N
"P498D","020220016","480","2018/11/01 09:09:38","0114",\N,\N
"P498E","020220008","1000","2018/11/12 11:44:06","00030201",\N,\N
"P498E","020220009","900","2018/11/12 11:44:06","00030201",\N,\N
"P498E","020220014","40","2018/11/12 11:44:07","00030201",\N,\N
"P498E","020220015","10","2018/11/12 11:44:07","00030201",\N,\N
"P498E","020220016","480","2018/11/12 11:44:06","00030201",\N,\N
"P498F","020220008","1010","2019/05/27 08:30:17","0114",\N,\N
"P498F","020220009","900","2019/05/27 08:30:18","0114",\N,\N
"P498F","020220014","50","2019/05/27 08:30:17","0114",\N,\N
"P498F","020220015","10","2019/05/27 08:30:17","0114",\N,\N
"P498F","020220016","450","2019/05/27 08:30:17","0114",\N,\N
"P498G","020220008","500","2019/10/26 09:31:41","0114",\N,\N
"P498G","020220009","500","2019/10/26 09:31:41","0114",\N,\N
"P498G","020220014","700","2019/10/26 09:31:41","0114",\N,\N
"P498G","020220016","850","2019/10/26 09:31:41","0114",\N,\N
"P498H","020220008","1000","2020/04/27 09:06:48","0114",\N,\N
"P498H","020220009","430","2020/04/27 09:06:48","0114",\N,\N
"P498H","020220016","200","2020/04/27 09:06:48","0114",\N,\N
"P499","020220008","1000","2019/03/15 15:25:40","0114","2019/03/15 15:25:55","0114"
"P499","020220009","450","2019/03/15 15:25:40","0114","2019/03/15 15:25:55","0114"
"P499","020220016","500","2019/03/15 15:25:40","0114","2019/03/15 15:25:55","0114"
"P499A","020120002","181","2019/11/08 18:05:20","0114",\N,\N
"P499A","020120015","110","2019/11/08 18:05:19","0114",\N,\N
"P499A","020120021","365","2019/11/08 18:05:20","0114",\N,\N
"P499A","020120037","1000","2019/11/08 18:05:19","0114",\N,\N
"P4A","020120002","150","2018/05/04 09:53:40","00030201",\N,\N
"P4A","020120019","50","2018/05/04 09:53:40","00030201",\N,\N
